"pathway","pval","padj","log2err","ES","NES","size"
"GOBP_ARGININE_METABOLIC_PROCESS",0.35077519379845,0.768646019993399,0.0972150808846466,-0.434562211867601,-1.06790211778951,19
"GOBP_INTRACELLULAR_ZINC_ION_HOMEOSTASIS",0.351084812623274,0.768646019993399,0.0982123351217438,0.430708587200698,1.0804175198019,25
"GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION",0.351084812623274,0.768646019993399,0.0982123351217438,0.430234312301416,1.07922781770259,25
"GOBP_POSITIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS",0.350574712643678,0.768646019993399,0.0965629554309422,0.389027322454264,1.07301247359393,43
"GOBP_REGULATION_OF_BRANCHING_INVOLVED_IN_URETERIC_BUD_MORPHOGENESIS",0.350409836065574,0.768646019993399,0.100633389423036,0.464284758433611,1.10230182707511,17
"GOBP_POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR",0.351456310679612,0.769014068680331,0.0972150808846466,0.416911656918076,1.08462962991947,32
"GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM",0.352112676056338,0.77000464324408,0.108820126769161,-0.278693121742283,-1.04036405746508,229
"GOBP_ADHERENS_JUNCTION_ORGANIZATION",0.355018587360595,0.770123510505111,0.0940503465727813,0.361534095405253,1.05483999386893,56
"GOBP_AMINE_METABOLIC_PROCESS",0.354430379746835,0.770123510505111,0.0925528864684773,0.322216805604174,1.0315943227853,86
"GOBP_AUDITORY_RECEPTOR_CELL_STEREOCILIUM_ORGANIZATION",0.354906054279749,0.770123510505111,0.100990587455923,0.471319092097034,1.09728899724707,16
"GOBP_COLLATERAL_SPROUTING",0.353398058252427,0.770123510505111,0.096887770327544,0.41684082961848,1.0844453669312,32
"GOBP_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS",0.353430353430353,0.770123510505111,0.100990587455923,-0.384534108315081,-1.06736800781076,34
"GOBP_HEPATICOBILIARY_SYSTEM_DEVELOPMENT",0.352733686067019,0.770123510505111,0.0913924325943768,0.309994043170007,1.04855709986454,126
"GOBP_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE",0.355018587360595,0.770123510505111,0.0940503465727813,0.375065446699102,1.06051468548334,48
"GOBP_MOLTING_CYCLE_PROCESS",0.354767184035477,0.770123510505111,0.104732821580651,-0.317073843465106,-1.03451784372678,81
"GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION",0.354243542435424,0.770123510505111,0.0937465422491719,0.362466342202204,1.05523114987319,55
"GOBP_NEGATIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING",0.352713178294574,0.770123510505111,0.096887770327544,-0.432861006477061,-1.06372154067135,19
"GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION",0.354898336414048,0.770123510505111,0.0937465422491719,0.343132460165497,1.05060303127547,70
"GOBP_POSITIVE_REGULATION_OF_KINASE_ACTIVITY",0.354022988505747,0.770123510505111,0.107140237276725,-0.299822757919409,-1.04118792450251,125
"GOBP_POSITIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS",0.354639175257732,0.770123510505111,0.10027910675413,0.46701044239938,1.11415294360735,18
"GOBP_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION",0.353728489483748,0.770123510505111,0.0959206777921745,-0.453237049469146,-1.06476831994567,16
"GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT",0.356489945155393,0.771284427507362,0.0928481214159878,0.323534904999247,1.03578136164823,88
"GOBP_GLIAL_CELL_ACTIVATION",0.35632183908046,0.771284427507362,0.0956031492204301,0.407172901209047,1.08229427306497,35
"GOBP_NEGATIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA",0.355899419729207,0.771284427507362,0.096240602328129,-0.441132224309126,-1.06753688884613,18
"GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR",0.356140350877193,0.771284427507362,0.0905428948469474,0.308723384832232,1.05481726480024,144
"GOBP_REGULATION_OF_PROTEIN_POLYUBIQUITINATION",0.356573705179283,0.771284427507362,0.0978773277424561,0.431856736522199,1.07810884562167,24
"GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY",0.357758620689655,0.773404999901422,0.102449405629826,-0.355355366161564,-1.04912487702003,48
"GOBP_NEGATIVE_REGULATION_OF_SECRETION",0.359447004608295,0.776205457029198,0.106323255932708,-0.298647691166246,-1.04036101769385,132
"GOBP_NUCLEOTIDE_SALVAGE",0.359464627151052,0.776205457029198,0.0949751525905595,-0.44776676054176,-1.05191722942328,16
"GOBP_MALE_GAMETE_GENERATION",0.360201511335013,0.776923889815184,0.111918316325105,-0.253241131552645,-1.01786621148718,495
"GOBP_NEGATIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS",0.360824742268041,0.776923889815184,0.0992333343771191,0.461043273368172,1.09991699010925,18
"GOBP_POSITIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY",0.36046511627907,0.776923889815184,0.0956031492204301,-0.430897212183169,-1.05889567218099,19
"GOBP_REGULATION_OF_HORMONE_SECRETION",0.360627177700348,0.776923889815184,0.0894366833718621,0.291711081998276,1.0438597425356,215
"GOBP_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS",0.360416666666667,0.776923889815184,0.0999276973731092,-0.378637100221494,-1.05476270744336,35
"GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION",0.361525704809287,0.777162148206302,0.0865399737444125,0.275643339297728,1.03404633409786,330
"GOBP_REGULATION_OF_D_GLUCOSE_TRANSMEMBRANE_TRANSPORT",0.361423220973783,0.777162148206302,0.0934449219410994,0.351588686730345,1.0511703921956,63
"GOBP_REGULATION_OF_JNK_CASCADE",0.361552028218695,0.777162148206302,0.0899860794997137,0.306118455912069,1.03698398105249,125
"GOBP_NEGATIVE_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION",0.362,0.777241340147643,0.0972150808846466,-0.41501330520586,-1.0710680092342,24
"GOBP_TOLL_LIKE_RECEPTOR_3_SIGNALING_PATHWAY",0.362,0.777241340147643,0.0972150808846466,-0.414129098012776,-1.0687860437498,24
"GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION",0.362385321100917,0.777379165328115,0.105520936843198,-0.287498920105632,-1.03459356019266,169
"GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR",0.362616822429907,0.777379165328115,0.0931454575337804,0.339931176715799,1.04755318241595,73
"GOBP_PHOTORECEPTOR_CELL_MAINTENANCE",0.362886597938144,0.777379165328115,0.0988903007520636,-0.362243911727852,-1.04659769764684,40
"GOBP_TIGHT_JUNCTION_ASSEMBLY",0.362850971922246,0.777379165328115,0.101713902282311,-0.337032311753871,-1.04979580623414,62
"GOBP_BLASTODERM_SEGMENTATION",0.364197530864198,0.777492363849776,0.0985499803531691,0.456967909440644,1.09836098519179,19
"GOBP_CELLULAR_RESPONSE_TO_ATP",0.365570599613153,0.777492363849776,0.0946646223153342,-0.4384439750887,-1.06103134458735,18
"GOBP_EPIBOLY",0.363984674329502,0.777492363849776,0.0943563635421779,0.399105873627463,1.06085154510768,35
"GOBP_L_AMINO_ACID_CATABOLIC_PROCESS",0.364035087719298,0.777492363849776,0.102449405629826,-0.341863965636664,-1.04201733338712,58
"GOBP_MONOSACCHARIDE_METABOLIC_PROCESS",0.365339578454333,0.777492363849776,0.106323255932708,-0.275910630540223,-1.03339962679566,232
"GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS",0.365612648221344,0.777492363849776,0.0959206777921745,0.432099950256262,1.07761950899462,23
"GOBP_NEGATIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION",0.363636363636364,0.777492363849776,0.0949751525905595,-0.439359046812067,-1.06324581173983,18
"GOBP_PLASMA_MEMBRANE_TUBULATION",0.363813229571984,0.777492363849776,0.0952879846194844,-0.446924961829474,-1.06826127444804,17
"GOBP_RELAXATION_OF_CARDIAC_MUSCLE",0.365200764818356,0.777492363849776,0.0940503465727813,-0.44556782729103,-1.04675137975191,16
"GOBP_RETICULOPHAGY",0.364541832669323,0.777492363849776,0.0965629554309422,0.43732582229587,1.08347578969171,22
"GOBP_ROOF_OF_MOUTH_DEVELOPMENT",0.364791288566243,0.777492363849776,0.0911073131586733,0.326363090649,1.03353082837533,81
"GOBP_SOMITOGENESIS",0.364035087719298,0.777492363849776,0.102449405629826,-0.342170232447674,-1.04295084893071,58
"GOBP_TIGHT_JUNCTION_ORGANIZATION",0.365426695842451,0.777492363849776,0.102080107662747,-0.331810940095126,-1.04794672216982,69
"GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_EMBRYONIC_PLACENTA_DEVELOPMENT",0.366533864541833,0.778181290498809,0.096240602328129,0.443801333579477,1.08945054198578,21
"GOBP_DISRUPTION_OF_ANATOMICAL_STRUCTURE_IN_ANOTHER_ORGANISM",0.366279069767442,0.778181290498809,0.0946646223153342,0.396548219829181,1.06664866335791,38
"GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY",0.366554054054054,0.778181290498809,0.086794975677172,0.285874126907113,1.03783289152584,241
"GOBP_CELLULAR_RESPONSE_TO_NUTRIENT",0.367112810707457,0.77836174054526,0.0937465422491719,0.38819204996682,1.06778510681254,42
"GOBP_NEGATIVE_REGULATION_OF_CILIUM_ASSEMBLY",0.366935483870968,0.77836174054526,0.096887770327544,-0.419190082794796,-1.06977435699008,23
"GOBP_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS",0.367256637168142,0.77836174054526,0.102449405629826,-0.331314217414875,-1.0408659185014,68
"GOBP_PORE_COMPLEX_ASSEMBLY",0.368421052631579,0.779955207166853,0.0946646223153342,-0.427473220392448,-1.06601256711956,20
"GOBP_RESPONSE_TO_MURAMYL_DIPEPTIDE",0.368217054263566,0.779955207166853,0.0943563635421779,-0.429419740840374,-1.05526490371366,19
"GOBP_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE",0.368715083798883,0.780140868407149,0.0919686140000427,0.33909942156256,1.04175590557217,71
"GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_OXIDATION",0.369609856262834,0.781372430629646,0.09754492162472,0.46945580147402,1.08430829855745,15
"GOBP_XENOBIOTIC_METABOLIC_PROCESS",0.369710467706013,0.781372430629646,0.102449405629826,-0.321934365391086,-1.03484780526533,77
"GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION",0.372246696035242,0.782320684686444,0.101350743797099,-0.311253016739909,-1.04019887922619,94
"GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DEVELOPMENT",0.37037037037037,0.782320684686444,0.0943563635421779,-0.426361354528661,-1.0632398484387,20
"GOBP_LIVER_MORPHOGENESIS",0.372319688109162,0.782320684686444,0.0940503465727813,-0.425224166736294,-1.06040398312595,20
"GOBP_NEURON_FATE_SPECIFICATION",0.372815533980583,0.782320684686444,0.0937465422491719,0.420907028723142,1.0706679470829,27
"GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT",0.37137330754352,0.782320684686444,0.0937465422491719,0.391302722601151,1.06701965612827,40
"GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_MIGRATION",0.372848948374761,0.782320684686444,0.0928481214159878,-0.442057270070872,-1.03850419405127,16
"GOBP_POSITIVE_REGULATION_OF_STEM_CELL_PROLIFERATION",0.372427983539095,0.782320684686444,0.0972150808846466,-0.366583851069368,-1.0383142811603,38
"GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION",0.372188139059305,0.782320684686444,0.096887770327544,0.447069646293874,1.08242897930034,20
"GOBP_PROGRAMMED_CELL_DEATH_INVOLVED_IN_CELL_DEVELOPMENT",0.372319688109162,0.782320684686444,0.0940503465727813,-0.42544546552377,-1.06095584761075,20
"GOBP_PROTEIN_REFOLDING",0.372815533980583,0.782320684686444,0.0937465422491719,0.421032567965979,1.07098728326461,27
"GOBP_REGULATION_OF_EPIDERMIS_DEVELOPMENT",0.372246696035242,0.782320684686444,0.101350743797099,-0.344152985250627,-1.03119457504421,52
"GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING",0.371024734982332,0.782320684686444,0.0886261133285098,0.30753203745448,1.03765498533889,131
"GOBP_T_CELL_SELECTION",0.372848948374761,0.782320684686444,0.0928481214159878,0.386289452875042,1.06255170535819,42
"GOBP_ACID_SECRETION",0.376699029126214,0.784019433522827,0.0931454575337804,0.416440597896218,1.05930661548728,27
"GOBP_AMINOGLYCAN_METABOLIC_PROCESS",0.378427787934186,0.784019433522827,0.0894366833718621,0.331117355441103,1.03357704648864,76
"GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE",0.378323108384458,0.784019433522827,0.0959206777921745,-0.404897702533375,-1.05872516862601,26
"GOBP_CELL_CYCLE_DNA_REPLICATION",0.378378378378378,0.784019433522827,0.096887770327544,-0.355338437801525,-1.04486830957386,45
"GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM",0.375257731958763,0.784019433522827,0.096887770327544,-0.358714523275888,-1.03640056331736,40
"GOBP_DETECTION_OF_MECHANICAL_STIMULUS",0.377323420074349,0.784019433522827,0.0905428948469474,0.370052985194535,1.04634172158385,48
"GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS",0.374683544303797,0.784019433522827,0.109684061970549,-0.26945640939476,-1.0289367956503,294
"GOBP_LYMPHOCYTE_HOMEOSTASIS",0.376106194690265,0.784019433522827,0.100990587455923,-0.328983546139288,-1.0335438170929,68
"GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS",0.375,0.784019433522827,0.0886261133285098,0.312748841012873,1.03889526696827,108
"GOBP_MONOCARBOXYLIC_ACID_TRANSPORT",0.378283712784588,0.784019433522827,0.0870515867946735,0.304137214683095,1.02868808048509,123
"GOBP_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION",0.376218323586745,0.784019433522827,0.0934449219410994,-0.424135454528749,-1.05768900394163,20
"GOBP_NEGATIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY",0.377049180327869,0.784019433522827,0.096240602328129,0.448396948990104,1.06458109414198,17
"GOBP_NEURON_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS",0.376494023904382,0.784019433522827,0.0946646223153342,0.438121248804071,1.07550697992574,21
"GOBP_POSITIVE_REGULATION_OF_NUCLEAR_DIVISION",0.377323420074349,0.784019433522827,0.0905428948469474,0.369634659481302,1.04515888651839,48
"GOBP_PROTEIN_ACETYLATION",0.374269005847953,0.784019433522827,0.0937465422491719,0.396888888624777,1.05604429864288,36
"GOBP_PYROPTOTIC_INFLAMMATORY_RESPONSE",0.376,0.784019433522827,0.0949751525905595,-0.420291442378169,-1.05967571490215,22
"GOBP_REGULATION_OF_NEURON_APOPTOTIC_PROCESS",0.375652173913043,0.784019433522827,0.0870515867946735,0.285360828673488,1.02659323657205,232
"GOBP_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION",0.378,0.784019433522827,0.0946646223153342,-0.427100050878936,-1.06563428822058,21
"GOBP_REGULATION_OF_VACUOLE_ORGANIZATION",0.378181818181818,0.784019433522827,0.0891647117820678,0.346981243029118,1.03399664442737,59
"GOBP_STEROID_HORMONE_SECRETION",0.374501992031873,0.784019433522827,0.0949751525905595,0.433548162412538,1.07411662813159,22
"GOBP_STORE_OPERATED_CALCIUM_ENTRY",0.375968992248062,0.784019433522827,0.0931454575337804,-0.428271241827266,-1.0524425586158,19
"GOBP_TYPE_B_PANCREATIC_CELL_DEVELOPMENT",0.374501992031873,0.784019433522827,0.0949751525905595,0.434175457262681,1.07567075265037,22
"GOBP_T_CELL_ACTIVATION",0.376835236541599,0.784019433522827,0.0833634065110386,0.26726645122441,1.02381550516575,419
"GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",0.378698224852071,0.784150048283505,0.0937465422491719,0.421420830850068,1.0571195058336,25
"GOBP_AMIDE_TRANSPORT",0.379194630872483,0.784558213234739,0.0845557442441281,0.280552419122139,1.02623740532844,270
"GOBP_DIGESTIVE_SYSTEM_PROCESS",0.379310344827586,0.784558213234739,0.0988903007520636,-0.324320443030532,-1.03465351110762,72
"GOBP_POSITIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION",0.379958246346555,0.785039414992528,0.096887770327544,0.459986072295384,1.07090432889298,16
"GOBP_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING",0.379912663755459,0.785039414992528,0.0995791200495904,-0.345818520089808,-1.03314406925455,51
"GOBP_CELLULAR_RESPONSE_TO_AMYLOID_BETA",0.380582524271845,0.785254413291796,0.0925528864684773,0.408695934665908,1.06325575936914,32
"GOBP_ENDODERM_DEVELOPMENT",0.381308411214953,0.785254413291796,0.0902635484340068,0.335748087292987,1.03466231233004,73
"GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION",0.380313199105145,0.785254413291796,0.100990587455923,-0.300797065577335,-1.02323959953301,105
"GOBP_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION",0.38125,0.785254413291796,0.0965629554309422,-0.373301252642499,-1.03989873073418,35
"GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_CHECKPOINT",0.381044487427466,0.785254413291796,0.0922597260527354,-0.434195239761719,-1.05074943489553,18
"GOBP_REGULATION_OF_B_CELL_PROLIFERATION",0.381147540983607,0.785254413291796,0.0956031492204301,-0.354902623379949,-1.04356385633811,44
"GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION",0.381782945736434,0.7858036569567,0.0922597260527354,-0.426140955936617,-1.04720755025108,19
"GOBP_REGULATION_OF_ENDOCYTOSIS",0.382695507487521,0.787253380745547,0.0835990603684159,0.280930706459591,1.02657208000385,258
"GOBP_NEGATIVE_REGULATION_OF_TISSUE_REMODELING",0.384321223709369,0.787468049521926,0.0911073131586733,-0.437639960574257,-1.02812681820148,16
"GOBP_POSITIVE_REGULATION_OF_MRNA_PROCESSING",0.384321223709369,0.787468049521926,0.0911073131586733,0.414812625491669,1.06758814892574,29
"GOBP_REGULATION_OF_MONOCYTE_DIFFERENTIATION",0.384466019417476,0.787468049521926,0.0919686140000427,-0.452858051485931,-1.04539673504111,15
"GOBP_REGULATION_OF_WOUND_HEALING",0.383363471971067,0.787468049521926,0.0880945010398517,0.319387892837696,1.04220493359348,99
"GOBP_RESPONSE_TO_LEAD_ION",0.383196721311475,0.787468049521926,0.0952879846194844,0.447127644132307,1.06156751887712,17
"GOBP_SARCOMERE_ORGANIZATION",0.383720930232558,0.787468049521926,0.0919686140000427,0.391957216823817,1.05429962993834,38
"GOBP_SPERM_CAPACITATION",0.383983572895277,0.787468049521926,0.0952879846194844,0.464502451571071,1.07286748051119,15
"GOBP_SYNAPTIC_VESICLE_LOCALIZATION",0.38404452690167,0.787468049521926,0.0894366833718621,0.345474792440316,1.03159191845478,62
"GOBP_PHOTORECEPTOR_CELL_DIFFERENTIATION",0.385899814471243,0.789595416719203,0.0891647117820678,0.344612143279768,1.02901603760339,62
"GOBP_REGULATION_OF_PHOSPHORYLATION",0.385922330097087,0.789595416719203,0.105125131597001,-0.258417233943141,-1.01879970097667,395
"GOBP_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION",0.386407766990291,0.789828792936363,0.0916795246008379,0.405046377096764,1.06143440707089,33
"GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION",0.386454183266932,0.789828792936363,0.0931454575337804,0.426967010093497,1.05781180723507,22
"GOBP_GLANDULAR_EPITHELIAL_CELL_DIFFERENTIATION",0.388145315487572,0.790056556988828,0.0905428948469474,0.413573769768554,1.06439975106379,29
"GOBP_GOLGI_TO_VACUOLE_TRANSPORT",0.387628865979381,0.790056556988828,0.0949751525905595,0.451085035800111,1.0761594920058,18
"GOBP_HAIR_FOLLICLE_MATURATION",0.388349514563107,0.790056556988828,0.0913924325943768,-0.449087541977874,-1.03669273095808,15
"GOBP_HEAT_GENERATION",0.388090349075975,0.790056556988828,0.0946646223153342,0.461518946425686,1.065976439059,15
"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS",0.387149917627677,0.790056556988828,0.0824344091527096,0.276656251825069,1.02542884120992,293
"GOBP_NEGATIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION",0.388446215139442,0.790056556988828,0.0928481214159878,0.422892236381446,1.05572941725811,24
"GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION",0.387218045112782,0.790056556988828,0.0897104652742981,0.343340696786306,1.03290372567357,65
"GOBP_RESPONSE_TO_L_GLUTAMATE",0.387295081967213,0.790056556988828,0.0946646223153342,0.446216483801469,1.05940424799821,17
"GOBP_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY",0.388349514563107,0.790056556988828,0.0913924325943768,-0.450923605765681,-1.04093117848662,15
"GOBP_ACTIN_FILAMENT_SEVERING",0.390143737166324,0.790649738610904,0.0943563635421779,0.461243300214542,1.06533977534482,15
"GOBP_COLLAGEN_FIBRIL_ORGANIZATION",0.390086206896552,0.790649738610904,0.0972150808846466,-0.327222855621996,-1.0281564178649,66
"GOBP_EPITHELIAL_CELL_PROLIFERATION",0.39261744966443,0.790649738610904,0.0826646449123753,0.270286691267225,1.01909447035495,364
"GOBP_EYE_PHOTORECEPTOR_CELL_DEVELOPMENT",0.389583333333333,0.790649738610904,0.0952879846194844,-0.394197020474466,-1.04926801958706,30
"GOBP_LUNG_ALVEOLUS_DEVELOPMENT",0.392931392931393,0.790649738610904,0.0946646223153342,-0.352203337247596,-1.03564958492252,45
"GOBP_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION",0.390143737166324,0.790649738610904,0.0943563635421779,-0.39957793731736,-1.05402983865953,28
"GOBP_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION",0.39,0.790649738610904,0.0928481214159878,-0.423222855796967,-1.05596050800687,21
"GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS",0.390593047034765,0.790649738610904,0.0940503465727813,-0.399035910327752,-1.04339777382353,26
"GOBP_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT",0.394174757281553,0.790649738610904,0.0905428948469474,0.409434840042476,1.04148595708255,27
"GOBP_NEUROMUSCULAR_JUNCTION_DEVELOPMENT",0.394160583941606,0.790649738610904,0.0870515867946735,0.358401357094544,1.03295852777619,52
"GOBP_NODAL_SIGNALING_PATHWAY",0.392484342379958,0.790649738610904,0.0949751525905595,0.454844630280382,1.05893441753644,16
"GOBP_NOREPINEPHRINE_TRANSPORT",0.394174757281553,0.790649738610904,0.0905428948469474,-0.447312973319226,-1.03259624139414,15
"GOBP_OLEFINIC_COMPOUND_METABOLIC_PROCESS",0.391071428571429,0.790649738610904,0.0862865626267245,0.309350019744691,1.02760499546047,108
"GOBP_OUTFLOW_TRACT_MORPHOGENESIS",0.392405063291139,0.790649738610904,0.086794975677172,0.327714467013391,1.02929221076232,77
"GOBP_PEPTIDYL_CYSTEINE_MODIFICATION",0.389863547758285,0.790649738610904,0.0913924325943768,-0.419974248210109,-1.04731198377187,20
"GOBP_PLATELET_ACTIVATION",0.393559928443649,0.790649738610904,0.0860347242455604,0.30986293506716,1.03056284558716,109
"GOBP_PROGRAMMED_NECROTIC_CELL_DEATH",0.391120507399577,0.790649738610904,0.0959206777921745,-0.348002638531096,-1.03004205208988,47
"GOBP_PROTEIN_CONTAINING_COMPLEX_REMODELING",0.393145161290323,0.790649738610904,0.0928481214159878,-0.412060999764787,-1.05158091557202,23
"GOBP_PYRIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS",0.392996108949416,0.790649738610904,0.0908241419007155,-0.433022139902849,-1.03503008904062,17
"GOBP_REGULATION_OF_CARTILAGE_DEVELOPMENT",0.391385767790262,0.790649738610904,0.0888945288620449,0.342729649570177,1.02468388134472,63
"GOBP_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE",0.392197125256673,0.790649738610904,0.0940503465727813,-0.396497795765965,-1.04453685888455,27
"GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",0.391608391608392,0.790649738610904,0.0850427463764322,0.299608749145198,1.03218459102905,161
"GOBP_RESPONSE_TO_ORGANOPHOSPHORUS",0.393884892086331,0.790649738610904,0.0862865626267245,0.315638720066521,1.03500094256355,101
"GOBP_SECONDARY_ALCOHOL_METABOLIC_PROCESS",0.393103448275862,0.790649738610904,0.100633389423036,-0.295592848518063,-1.02870699592237,126
"GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNOGLOBULINS",0.392120075046904,0.790649738610904,0.0888945288620449,0.344347462466422,1.01699478277164,60
"GOBP_STRESS_FIBER_ASSEMBLY",0.392086330935252,0.790649738610904,0.0865399737444125,0.310522590753311,1.028221208868,107
"GOBP_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY",0.394422310756972,0.79072680645393,0.0919686140000427,0.424740877479864,1.05229655826383,22
"GOBP_ENSHEATHMENT_OF_NEURONS",0.394782608695652,0.791029699776503,0.0843144320642653,0.301350229515232,1.03394309647184,147
"GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",0.395196506550218,0.791439614018207,0.0972150808846466,-0.343682849950298,-1.02676368529493,51
"GOBP_NEUROTRANSMITTER_REUPTAKE",0.395711500974659,0.792051447954042,0.0905428948469474,0.409466443214143,1.03776790096993,26
"GOBP_REGULATION_OF_NEUTROPHIL_CHEMOTAXIS",0.397233201581028,0.794676579459188,0.0911073131586733,0.418469873887923,1.0436272898451,23
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",0.397482014388489,0.794753832048058,0.0857844408075645,0.310056551993216,1.02404631330397,106
"GOBP_EMBRYONIC_DIGESTIVE_TRACT_MORPHOGENESIS",0.398357289527721,0.795547637447669,0.0931454575337804,0.457740336011921,1.05724893241024,15
"GOBP_ENERGY_HOMEOSTASIS",0.398510242085661,0.795547637447669,0.0875697115548511,0.331937640585568,1.01975401717963,71
"GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER",0.398422090729783,0.795547637447669,0.0908241419007155,0.414241741192198,1.03911100896799,25
"GOBP_PLASMINOGEN_ACTIVATION",0.398832684824903,0.795771177479133,0.0899860794997137,-0.431018072941682,-1.03023987298902,17
"GOBP_MICROVILLUS_ASSEMBLY",0.399193548387097,0.795824910972645,0.0919686140000427,-0.410067287821313,-1.04649295667248,23
"GOBP_REGULATION_OF_SISTER_CHROMATID_SEGREGATION",0.399280575539568,0.795824910972645,0.0855356947987884,0.309786032483885,1.02315284885554,106
